Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
5395,34.072765,-116.399208,1299,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,1,2011,173,2455735,-9999,-9999,7,-9999,-9999,2,2011,170,2455732,3.5,4.94974746831,16.5,9.5,13.4350288425,0,'',2015.5,-9999,3627.9,-9999,13.38,20.22,31.85,22.94,1.48,5.46,16.14,8.9,220,16,15,23,92,-9999,51494,-9999
5442,34.12822,-116.039612,602,CA,84,Prosopis,glandulosa,honey mesquite,Plantae,Drought deciduous broadleaf,"Allergen,Southwest Season Trackers Campaign",500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,166,2455728,-9999,-9999,8,-9999,-9999,0,'',-9999,-9999,-9999,-9999,17.43,26.01,38.17,28.29,3.59,10.07,21.45,12.26,62,4,28,15,-9999,-9999,-9999,-9999
5442,34.12822,-116.039612,602,CA,84,Prosopis,glandulosa,honey mesquite,Plantae,Drought deciduous broadleaf,"Allergen,Southwest Season Trackers Campaign",501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,166,2455728,-9999,-9999,8,-9999,-9999,0,'',-9999,-9999,-9999,-9999,17.43,26.01,38.17,28.29,3.59,10.07,21.45,12.26,62,4,28,15,-9999,-9999,-9999,-9999
5442,34.12822,-116.039612,602,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,166,2455728,-9999,-9999,8,-9999,-9999,0,'',-9999,-9999,-9999,-9999,17.43,26.01,38.17,28.29,3.59,10.07,21.45,12.26,62,4,28,15,-9999,-9999,-9999,-9999
5443,34.002831,-116.136086,1340,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,500,Flowers,Flowers or flower buds,1,2011,124,2455686,-9999,-9999,9,-9999,-9999,5,2011,186,2455748,1.46969384567,3.28633534503,7.2,0.489897948557,1.09544511501,0,'',1082.75,-9999,1948.95,-9999,12.85,20.07,31.91,22.56,0.24,4.26,15.32,7.4,114,7,17,17,65,-9999,48384,-9999
5443,34.002831,-116.136086,1340,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,501,Flowers,Open flowers,5,2011,135,2455697,3.4263683398,7.66159252375,7.6,0.979795897113,2.19089023002,5,2011,182,2455744,2.92574776767,6.54217089352,7.6,0.748331477355,1.67332005307,0,'',1232.3,45.2757799491,2218.14,81.4964039084,12.85,20.07,31.91,22.56,0.24,4.26,15.32,7.4,114,7,17,17,65,0,49559.2,355.859719553
5444,34.000004,-116.135208,1378,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,1,2011,144,2455706,-9999,-9999,4,-9999,-9999,2,2011,154,2455716,0,0,18,0,0,1,'13802',1352.25,-9999,2434.05,-9999,12.85,20.07,31.91,22.56,0.24,4.26,15.32,7.4,114,7,17,17,65,-9999,50458,-9999
5444,34.000004,-116.135208,1378,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,115,2455677,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,12.85,20.07,31.91,22.56,0.24,4.26,15.32,7.4,114,7,17,17,-9999,-9999,-9999,-9999
5445,33.998577,-116.136192,1424,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,115,2455677,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,12.85,20.07,31.91,22.56,0.24,4.26,15.32,7.4,114,7,17,17,-9999,-9999,-9999,-9999
5446,33.996372,-116.135361,1478,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,2011,178,2455740,2.44948974278,5.47722557505,7.6,0.979795897113,2.19089023002,0,'',-9999,-9999,-9999,-9999,12.04,19.06,30.9,21.54,-0.38,3.29,14.35,6.45,120,6,16,16,-9999,-9999,-9999,-9999
5446,33.996372,-116.135361,1478,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,501,Flowers,Open flowers,5,2011,131,2455693,1.8,4.0249223595,9,0,0,5,2011,176,2455738,2.44948974278,5.47722557505,8.4,0.979795897113,2.19089023002,0,'',1079.15,24.85,1942.47,44.73,12.04,19.06,30.9,21.54,-0.38,3.29,14.35,6.45,120,6,16,16,70,0,49213.6,207.4
5447,33.99416,-116.134819,1522,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2011,139,2455701,5.5,7.77817459305,6.5,2.5,3.53553390593,3,2011,153,2455715,11.2694276696,19.5192212959,11.6666666667,3.2829526006,5.68624070308,1,'14409',1165.375,61.375,2097.675,110.475,12.04,19.06,30.9,21.54,-0.38,3.29,14.35,6.45,120,6,16,16,70,0,49939.5,518.5
5447,33.99416,-116.134819,1522,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,2,2011,148,2455710,24,33.941125497,13.5,4.5,6.36396103068,2,2011,153,2455715,19.5,27.5771644663,8.5,1.5,2.12132034356,0,'',1345.875,366.125,2422.575,659.025,12.04,19.06,30.9,21.54,-0.38,3.29,14.35,6.45,120,6,16,16,70,0,49939,1555
5448,33.992786,-116.134865,1546,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,124,2455686,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,12.04,19.06,30.9,21.54,-0.38,3.29,14.35,6.45,120,6,16,16,-9999,-9999,-9999,-9999
5449,33.990734,-116.134064,1594,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2011,134,2455696,10,14.1421356237,6.5,2.5,3.53553390593,2,2011,149,2455711,5,7.07106781187,14,4,5.65685424949,1,'14424',1103.25,123.5,1985.85,222.3,12.04,19.06,30.9,21.54,-0.38,3.29,14.35,6.45,120,6,16,16,70,0,49421,1037
5449,33.990734,-116.134064,1594,CA,440,Coleogyne,ramosissima,blackbrush,Plantae,Drought deciduous broadleaf,-9999,501,Flowers,Open flowers,1,2011,124,2455686,-9999,-9999,9,-9999,-9999,1,2011,124,2455686,-9999,-9999,9,-9999,-9999,0,'',979.75,-9999,1763.55,-9999,12.04,19.06,30.9,21.54,-0.38,3.29,14.35,6.45,120,6,16,16,70,-9999,48384,-9999
5536,44.334862,-68.060776,24,ME,62,Alnus,incana,gray alder,Plantae,Deciduous broadleaf,Allergen,500,Flowers,Flowers or flower buds,2,2011,223,2455785,0,0,13,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1913.75,0,3444.75,0,0.15,10.43,23.34,14.54,-8.99,1.54,13.45,5.6,412,343,266,575,706,0,50458,0
5536,44.334862,-68.060776,24,ME,326,Spiraea,alba,white meadowsweet,Plantae,Deciduous broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2011,223,2455785,0,0,13,0,0,2,2011,242,2455804,3.5,4.94974746831,8.5,1.5,2.12132034356,0,'',1913.75,0,3444.75,0,0.15,10.43,23.34,14.54,-8.99,1.54,13.45,5.6,412,343,266,575,706,0,50458,0
5536,44.334862,-68.060776,24,ME,326,Spiraea,alba,white meadowsweet,Plantae,Deciduous broadleaf,-9999,501,Flowers,Open flowers,2,2011,223,2455785,0,0,13,0,0,2,2011,242,2455804,3.5,4.94974746831,8.5,1.5,2.12132034356,0,'',1913.75,0,3444.75,0,0.15,10.43,23.34,14.54,-8.99,1.54,13.45,5.6,412,343,266,575,706,0,50458,0
5668,43.631153,-72.517883,227,VT,726,Eurybia,divaricata,white wood aster,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,2,2011,220,2455782,0,0,3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2040,0,3672,0,-1.49,12.24,26.15,14.63,-12.88,0.47,13.06,3.29,255,379,544,396,736,0,50803,0
5668,43.631153,-72.517883,227,VT,726,Eurybia,divaricata,white wood aster,Plantae,Forb,-9999,501,Flowers,Open flowers,2,2011,239,2455801,2.5,3.53553390593,2.5,0.5,0.707106781187,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2396.5,49,4313.7,88.2,-1.49,12.24,26.15,14.63,-12.88,0.47,13.06,3.29,255,379,544,396,975.5,90.5,47692.5,345.5
5840,42.46801,-71.008911,10,MA,178,Oenothera,biennis,common evening primrose,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,1,2011,217,2455779,-9999,-9999,12,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2272.25,-9999,4090.05,-9999,2.48,13.74,26.58,17.44,-7.24,4.06,16.33,7.36,356,263,452,279,728,-9999,50803,-9999
5840,42.46801,-71.008911,10,MA,178,Oenothera,biennis,common evening primrose,Plantae,Forb,-9999,501,Flowers,Open flowers,1,2011,217,2455779,-9999,-9999,12,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2272.25,-9999,4090.05,-9999,2.48,13.74,26.58,17.44,-7.24,4.06,16.33,7.36,356,263,452,279,728,-9999,50803,-9999
5842,41.287434,-124.092079,1,CA,718,Lathyrus,littoralis,silky beach pea,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,2011,169,2455731,1.14564392374,3.2403703492,18.25,2.45495126515,6.94365074829,0,'',-9999,-9999,-9999,-9999,12.49,14.29,19.72,17.48,4.03,5.77,9.96,8.32,615,592,72,387,-9999,-9999,-9999,-9999
5842,41.287434,-124.092079,1,CA,718,Lathyrus,littoralis,silky beach pea,Plantae,Forb,-9999,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,2011,169,2455731,1.14564392374,3.2403703492,18.25,2.45495126515,6.94365074829,0,'',-9999,-9999,-9999,-9999,12.49,14.29,19.72,17.48,4.03,5.77,9.96,8.32,615,592,72,387,-9999,-9999,-9999,-9999
5850,34.040375,-116.190331,1229,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,500,Flowers,Flowers or flower buds,1,2011,221,2455783,-9999,-9999,7,-9999,-9999,4,2011,190,2455752,10.25,20.5,14,2,4,1,'13709',3316,-9999,5968.8,-9999,13.79,21.16,33.05,23.7,1.12,5.58,16.64,8.58,115,6,20,24,69,-9999,48384,-9999
5850,34.040375,-116.190331,1229,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,2011,178,2455740,1.75,3.5,13.75,2.25,4.5,0,'',-9999,-9999,-9999,-9999,13.79,21.16,33.05,23.7,1.12,5.58,16.64,8.58,115,6,20,24,-9999,-9999,-9999,-9999
5851,34.055576,-116.220436,1180,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,500,Flowers,Flowers or flower buds,1,2011,214,2455776,-9999,-9999,7,-9999,-9999,4,2011,187,2455749,9.23196439912,18.4639287982,11.5,2.59807621135,5.19615242271,1,'13717',3226.75,-9999,5808.15,-9999,14.16,21.57,33.42,24.09,1.49,6.09,17.07,9.12,128,6,19,23,68,-9999,49075,-9999
5851,34.055576,-116.220436,1180,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,2011,175,2455737,1.75,3.5,9.25,2.25,4.5,0,'',-9999,-9999,-9999,-9999,14.16,21.57,33.42,24.09,1.49,6.09,17.07,9.12,128,6,19,23,-9999,-9999,-9999,-9999
5852,34.082691,-116.243515,1203,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,2011,175,2455737,1.75,3.5,9.25,2.25,4.5,0,'',-9999,-9999,-9999,-9999,13.93,21.39,33.22,23.87,1.45,6.01,16.99,9.05,133,7,19,17,-9999,-9999,-9999,-9999
5852,34.082691,-116.243515,1203,CA,117,Larrea,tridentata,creosote bush,Plantae,Evergreen broadleaf,Southwest Season Trackers Campaign,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,2011,173,2455735,0,0,7,0,0,0,'',-9999,-9999,-9999,-9999,13.93,21.39,33.22,23.87,1.45,6.01,16.99,9.05,133,7,19,17,-9999,-9999,-9999,-9999
5881,41.288254,-124.089996,1,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,9,2011,213,2455775,4.36031486008,13.0809445802,9.33333333333,1.69148192752,5.07444578255,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2289.41666667,68.3306274871,4120.95,122.995129477,12.41,14.27,19.97,17.58,3.99,5.71,9.98,8.3,617,599,74,393,873.333333333,1.31233464567,50879.8888889,583.897713751
5881,41.288254,-124.089996,1,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,6,2011,261,2455823,4.27200187266,10.4642247682,7.5,1.11803398875,2.73861278753,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3058.41666667,72.1196536628,5505.15,129.815376593,12.41,14.27,19.97,17.58,3.99,5.71,9.98,8.3,617,599,74,393,878.833333333,0.166666666667,43603.5,710.638339804
5884,41.305206,-124.01825,388,CA,193,Trillium,ovatum,Pacific trillium,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,164,2455726,-9999,-9999,14,-9999,-9999,0,'',-9999,-9999,-9999,-9999,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,-9999,-9999,-9999,-9999
5884,41.305206,-124.01825,388,CA,193,Trillium,ovatum,Pacific trillium,Plantae,Forb,-9999,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,164,2455726,-9999,-9999,14,-9999,-9999,0,'',-9999,-9999,-9999,-9999,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,-9999,-9999,-9999,-9999
5884,41.305206,-124.01825,388,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2011,208,2455770,21,29.6984848098,5.5,3.5,4.94974746831,3,2011,192,2455754,8.08977406634,14.0118997047,7.66666666667,0.881917103688,1.52752523165,1,'13906',1946.75,317.25,3504.15,571.05,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,1156.5,13.5,51149,2419
5884,41.305206,-124.01825,388,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,3,2011,183,2455745,5,8.66025403784,11.3333333333,2.66666666667,4.61880215352,3,2011,192,2455754,8.08977406634,14.0118997047,7.66666666667,0.881917103688,1.52752523165,0,'',1568,73.25,2822.4,131.85,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,1114.33333333,14.3333333333,53683.3333333,230.666666667
5888,41.306923,-124.020752,387,CA,193,Trillium,ovatum,Pacific trillium,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,164,2455726,-9999,-9999,14,-9999,-9999,0,'',-9999,-9999,-9999,-9999,11.13,12.34,19.48,16.74,3.17,4.4,9.89,7.83,736,744,108,502,-9999,-9999,-9999,-9999
5888,41.306923,-124.020752,387,CA,193,Trillium,ovatum,Pacific trillium,Plantae,Forb,-9999,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,164,2455726,-9999,-9999,14,-9999,-9999,0,'',-9999,-9999,-9999,-9999,11.13,12.34,19.48,16.74,3.17,4.4,9.89,7.83,736,744,108,502,-9999,-9999,-9999,-9999
5889,41.308952,-124.017662,324,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2011,206,2455768,0,0,7,0,0,2,2011,187,2455749,0,0,6,0,0,2,"'13916,13917'",1901.5,0,3422.7,0,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,1164,0,51840,0
5889,41.308952,-124.017662,324,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,2011,187,2455749,0,0,6,0,0,0,'',-9999,-9999,-9999,-9999,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,-9999,-9999,-9999,-9999
5890,41.308372,-124.015129,333,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2011,201,2455763,13.5,19.091883092,8.5,0.5,0.707106781187,1,2011,199,2455761,-9999,-9999,7,-9999,-9999,0,'',1832.25,202.75,3298.05,364.95,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,1154.5,11.5,52358.5,1209.5
5890,41.308372,-124.015129,333,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,2,2011,196,2455758,3,4.24264068712,6,0,0,2,2011,207,2455769,7.5,10.6066017178,6.5,0.5,0.707106781187,0,'',1753.875,39.375,3156.975,70.875,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,1151.5,8.5,52876.5,345.5
5895,41.311535,-124.017792,278,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,2,2011,214,2455776,0,0,8,0,0,1,2011,164,2455726,-9999,-9999,14,-9999,-9999,1,'13948',2035,0,3663,0,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,1166,0,51149,0
5895,41.311535,-124.017792,278,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,164,2455726,-9999,-9999,14,-9999,-9999,0,'',-9999,-9999,-9999,-9999,10.91,12.05,19.41,16.59,3.04,4.16,9.88,7.77,760,769,113,519,-9999,-9999,-9999,-9999
5897,37.83342,-122.533867,24,CA,165,Heracleum,maximum,common cowparsnip,Plantae,Forb,-9999,500,Flowers,Flowers or flower buds,1,2011,193,2455755,-9999,-9999,1,-9999,-9999,1,2011,228,2455790,-9999,-9999,7,-9999,-9999,1,'13957',2423.5,-9999,4362.3,-9999,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,-9999,51840,-9999
5897,37.83342,-122.533867,24,CA,165,Heracleum,maximum,common cowparsnip,Plantae,Forb,-9999,501,Flowers,Open flowers,1,2011,193,2455755,-9999,-9999,1,-9999,-9999,1,2011,208,2455770,-9999,-9999,5,-9999,-9999,0,'',2423.5,-9999,4362.3,-9999,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,-9999,51840,-9999
5897,37.83342,-122.533867,24,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,3,2011,258,2455820,4.97772817436,8.62167810425,5,0.57735026919,1,3,2011,280,2455842,0,0,8,0,0,0,'',3497.25,88.0670909023,6295.05,158.520763624,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,44006.3333333,700.969883645
5897,37.83342,-122.533867,24,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,3,2011,258,2455820,4.97772817436,8.62167810425,5,0.57735026919,1,3,2011,275,2455837,4.66666666667,8.08290376865,7,1,1.73205080757,0,'',3497.25,88.0670909023,6295.05,158.520763624,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,44006.3333333,700.969883645
5897,37.83342,-122.533867,24,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),3,2011,258,2455820,4.97772817436,8.62167810425,5,0.57735026919,1,3,2011,275,2455837,4.66666666667,8.08290376865,7,1,1.73205080757,0,'',3497.25,88.0670909023,6295.05,158.520763624,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,44006.3333333,700.969883645
5898,41.31295,-124.019592,273,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,500,Flowers,Flowers or flower buds,3,2011,195,2455757,17,29.4448637287,11.6666666667,2.33333333333,4.04145188433,3,2011,204,2455766,5,8.66025403784,6.66666666667,0.333333333333,0.57735026919,1,'13962',1858.08333333,263.333333333,3344.55,474,11.39,12.98,20.19,17.13,3.31,4.67,9.97,7.95,719,710,102,479,1037.66666667,19.6666666667,52186,1728
5898,41.31295,-124.019592,273,CA,716,Rhododendron,macrophyllum,Pacific rhododendron,Plantae,Evergreen broadleaf,-9999,501,Flowers,Open flowers,4,2011,196,2455758,8.75,17.5,7.25,1.75,3.5,4,2011,210,2455772,7.18070330817,14.3614066163,6.75,0.25,0.5,1,'13960',1868.75,135.25,3363.75,243.45,11.39,12.98,20.19,17.13,3.31,4.67,9.97,7.95,719,710,102,479,1059.75,5.75,52617.5,950.5
5900,37.833851,-122.536484,52,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,3,2011,224,2455786,12.8582010147,22.2710574513,1.33333333333,0.333333333333,0.57735026919,3,2011,272,2455834,9.24361641591,16.010413278,6.33333333333,1.45296631451,2.51661147842,0,'',2927.5,210.8533752,5269.5,379.53607536,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,48614.3333333,1600.23439255
5900,37.833851,-122.536484,52,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,3,2011,224,2455786,12.8582010147,22.2710574513,1.33333333333,0.333333333333,0.57735026919,3,2011,269,2455831,7,12.124355653,7,1.52752523165,2.64575131106,0,'',2927.5,210.8533752,5269.5,379.53607536,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,48614.3333333,1600.23439255
5900,37.833851,-122.536484,52,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),3,2011,233,2455795,7,12.124355653,5,1.52752523165,2.64575131106,3,2011,272,2455834,8,13.8564064606,6.66666666667,1.33333333333,2.30940107676,0,'',3076.08333333,113.208540363,5536.95,203.775372653,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,47577.6666667,1004.30561971
5901,37.83498,-122.538795,259,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,3,2011,228,2455790,14.4222051019,24.9799919936,4.66666666667,1.85592145428,3.21455025366,3,2011,271,2455833,4.66666666667,8.08290376865,6,1,1.73205080757,0,'',2997.33333333,235.793974925,5395.2,424.429154866,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,48153.6666667,1998.55692383
5901,37.83498,-122.538795,259,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,3,2011,235,2455797,15.3333333333,26.5581123827,7.33333333333,1.33333333333,2.30940107676,3,2011,273,2455835,7.33333333333,12.7017059222,5.33333333333,0.333333333333,0.57735026919,0,'',3123.5,257.5,5622.3,463.5,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,47232,2189
5901,37.83498,-122.538795,259,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,502,Flowers,Pollen release (flowers),2,2011,235,2455797,0,0,7,0,0,2,2011,273,2455835,7,9.89949493661,6.5,1.5,2.12132034356,0,'',3108,0,5594.4,0,14.31,16.47,20.6,20.5,6.77,8.66,11.42,10.9,458,309,83,172,594,0,47347,0
5902,37.837894,-122.539688,259,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,500,Flowers,Flowers or flower buds,3,2011,209,2455771,6.11918658356,10.5987420637,4,1.52752523165,2.64575131106,3,2011,264,2455826,8,13.8564064606,9.33333333333,0.666666666667,1.15470053838,1,'13991',2603.25,100.486732126,4685.85,180.876117827,13.91,15.93,20.6,20.29,6.57,8.23,11.08,10.67,497,347,88,202,653,0,50572.6666667,609.404718649
5902,37.837894,-122.539688,259,CA,702,Baccharis,pilularis,coyotebrush,Plantae,Evergreen broadleaf,Allergen,501,Flowers,Open flowers,3,2011,213,2455775,3.75647588986,6.50640709865,4,1.52752523165,2.64575131106,3,2011,264,2455826,8,13.8564064606,9.33333333333,0.666666666667,1.15470053838,1,'13991',2681.58333333,60.5078048226,4826.85,108.914048681,13.91,15.93,20.6,20.29,6.57,8.23,11.08,10.67,497,347,88,202,653,0,50112,398.94903601
